n:24|p:19|s:0.267147,2.577811,0.000000,0.999702,-0.000000,0.000000,-0.024404,-0.120259,1.464259,0.000000,0.000000,0.000000,1.632948|d:0.988567|u:1.477759,0.430401,-1.583303,1.223156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.221636
n:25|p:24|s:0.242605,3.393278,0.000000,0.222279,0.000000,0.000000,-0.974983,0.184959,0.372139,0.000000,0.000000,0.000000,-4.017599|d:1.190977|u:-0.113445,-0.830273,-1.102338,-1.015715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:17.247444
n:26|p:25|s:0.480533,4.259592,0.000000,0.020693,0.000000,0.000000,-0.999786,0.436849,0.558023,0.000000,0.000000,0.000000,-4.331556|d:1.575637|u:-0.159730,0.164558,-1.976627,-0.925263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.516645
n:27|p:8|s:-3.674114,-2.363494,0.000000,0.720631,-0.000000,0.000000,-0.693318,-0.387541,0.298745,0.000000,0.000000,0.000000,7.249515|d:0.641480|u:1.237419,1.516050,1.946575,0.085043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.988655
n:28|p:23|s:-4.792824,-3.490179,0.000000,0.203209,0.000000,0.000000,-0.979135,-0.944418,1.230903,0.000000,0.000000,0.000000,-1.305714|d:1.344990|u:-1.191071,1.212907,0.690241,-1.714712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.592486
n:29|p:17|s:-0.512264,-3.637438,0.000000,0.022968,-0.000000,-0.000000,0.999736,-0.393030,0.331701,0.000000,0.000000,0.000000,-2.607619|d:0.507090|u:-1.247008,-0.851242,0.510071,-0.952456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:34.605915
n:30|p:8|s:-3.133299,-2.350073,0.000000,0.492007,-0.000000,-0.000000,0.870591,0.755503,0.718505,0.000000,0.000000,0.000000,-0.048947|d:0.732803|u:1.314486,-1.108088,-1.548355,-0.189275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:20.111085
n:31|p:13|s:-1.482673,-2.414840,0.000000,0.874697,-0.000000,0.000000,-0.484670,-0.459690,0.205841,0.000000,0.000000,0.000000,0.866358|d:1.512980|u:0.895901,-0.142428,1.152925,-1.293374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.251661
n:32|p:-2132088576|s:-0.170972,0.223874,0.000000,0.280328,0.000000,0.000000,0.959904,-0.381546,0.032509,0.000000,0.000000,0.000000,3.998452|d:0.983677|u:0.546625,0.960700,1.456777,0.134847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:1.989204
n:33|p:18|s:-4.851623,0.509706,0.000000,0.896487,-0.000000,-0.000000,0.443071,0.760100,-0.451551,0.000000,0.000000,0.000000,-4.294956|d:0.871943|u:-1.225744,-1.873575,-1.551374,0.909103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.203835
n:34|p:24|s:1.221637,2.873817,0.000000,0.336406,0.000000,0.000000,-0.941717,0.654836,-0.180671,0.000000,0.000000,0.000000,2.553027|d:1.676734|u:1.437766,-0.709221,-0.473590,1.469286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.841222
n:35|p:15|s:-0.569292,-2.144169,0.000000,0.892135,-0.000000,0.000000,0.451769,0.689620,-0.576366,0.000000,0.000000,0.000000,-1.680661|d:0.971065|u:0.292487,-1.678464,-0.127262,0.653006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.636897
n:36|p:17|s:-0.361032,-3.259187,0.000000,0.996528,-0.000000,0.000000,0.083256,-0.276094,0.499465,0.000000,0.000000,0.000000,4.651369|d:0.885010|u:1.553392,1.628186,0.672898,-0.049445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:32.468869
n:37|p:24|s:0.162692,2.412485,0.000000,0.438699,-0.000000,-0.000000,0.898634,0.490451,-0.581274,0.000000,0.000000,0.000000,1.337397|d:1.610676|u:-0.212496,-0.500102,0.232790,1.363216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:15.594071
n:38|p:33|s:-4.310853,0.054192,0.000000,-0.706181,0.000000,-0.000000,0.708031,0.469306,-0.500937,0.000000,0.000000,0.000000,-1.111313|d:1.167852|u:0.590689,-1.878704,1.224594,-0.450135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.669853
n:39|p:22|s:-1.094110,-4.652945,0.000000,0.929678,-0.000000,0.000000,0.368372,0.176999,-0.009797,0.000000,0.000000,0.000000,3.145901|d:1.790880|u:1.218563,0.033478,0.540984,0.387809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:27.238817
n:40|p:13|s:-1.217863,-2.829304,0.000000,0.747634,-0.000000,0.000000,-0.664111,-0.125460,-0.044664,0.000000,0.000000,0.000000,0.497996|d:1.419569|u:-0.228846,0.275016,0.184888,0.128873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:22.442928
n:41|p:9|s:-0.916808,0.079302,0.000000,0.323942,0.000000,0.000000,0.946077,-0.205594,0.472458,0.000000,0.000000,0.000000,0.520085|d:1.337786|u:0.494805,0.413644,-0.595640,-0.058160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:4.157879
n:42|p:23|s:-3.606054,-4.006006,0.000000,0.808632,-0.000000,0.000000,-0.588315,-0.479372,0.629688,0.000000,0.000000,0.000000,1.055248|d:0.679376|u:0.904577,0.986541,-0.117304,-1.153583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.734470
n:43|p:24|s:-0.330180,2.645845,0.000000,0.338375,-0.000000,-0.000000,0.941011,0.020437,-0.864279,0.000000,0.000000,0.000000,2.165312|d:1.250028|u:-0.130903,-0.992104,1.882771,0.715514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:15.055445
n:44|p:34|s:1.739006,2.706560,0.000000,0.703301,0.000000,0.000000,-0.710892,1.124176,-0.195760,0.000000,0.000000,0.000000,0.831986|d:0.570271|u:0.624394,-0.344424,-1.604570,1.340201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.357034
n:45|p:19|s:-0.087873,2.039279,0.000000,0.761796,-0.000000,0.000000,-0.647817,-0.406928,1.231239,0.000000,0.000000,0.000000,-0.983353|d:0.747038|u:0.680096,1.308222,-1.594218,-0.727237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:12.766696
n:46|p:20|s:-4.175746,3.844147,0.000000,-0.999990,0.000000,0.000000,0.004380,-0.854013,0.020850,0.000000,0.000000,0.000000,3.313599|d:1.445636|u:0.030220,1.988210,0.994203,-0.577968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.531338
n:47|p:18|s:-4.418970,0.301103,0.000000,-0.091614,0.000000,-0.000000,0.995795,0.541178,-0.536340,0.000000,0.000000,0.000000,-4.740127|d:1.829046|u:-0.963052,-1.423200,-1.641564,0.750182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.713301
n:48|p:10|s:-1.893989,-1.002536,0.000000,-0.237406,0.000000,-0.000000,0.971411,0.557255,-0.265561,0.000000,0.000000,0.000000,2.758812|d:1.212031|u:1.274864,-1.481830,0.582026,1.675969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:5.912251
n:49|p:44|s:2.205087,3.588582,0.000000,0.793592,-0.000000,0.000000,0.608451,-0.286618,0.982409,0.000000,0.000000,0.000000,-4.406684|d:1.227379|u:-0.328212,0.917994,-1.925777,-1.929921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.354371
n:50|p:49|s:1.959815,5.019104,0.000000,0.668544,-0.000000,-0.000000,0.743673,-0.450142,0.803749,0.000000,0.000000,0.000000,-3.269258|d:1.656871|u:0.074383,0.719153,-1.378844,-1.565570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:23.687243
n:51|p:43|s:-0.755749,2.674680,0.000000,0.078116,-0.000000,-0.000000,0.996944,-0.621064,0.399215,0.000000,0.000000,0.000000,-0.347202|d:1.138841|u:1.884190,-1.009259,0.172659,-1.470399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.871689
n:52|p:44|s:2.473408,2.902760,0.000000,0.895619,-0.000000,0.000000,-0.444822,0.838413,0.663818,0.000000,0.000000,0.000000,0.963580|d:0.722354|u:1.130523,0.031099,-1.201531,0.709367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:22.199973
n:53|p:16|s:-4.030424,1.199864,0.000000,0.910127,-0.000000,-0.000000,0.414329,-0.527664,0.633845,0.000000,0.000000,0.000000,1.619771|d:0.689024|u:-0.394872,1.363595,0.984298,-1.103345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.680089
n:54|p:49|s:1.607726,3.926927,0.000000,0.376373,0.000000,0.000000,-0.926468,-0.463257,-0.126961,0.000000,0.000000,0.000000,-7.405659|d:1.516482|u:-1.655793,-1.276455,-0.294307,-1.811737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:22.592238
n:55|p:36|s:-0.053911,-2.780637,0.000000,0.772345,-0.000000,0.000000,0.635203,0.767514,1.214482,0.000000,0.000000,0.000000,0.141588|d:0.623852|u:1.921260,0.291052,-1.457822,-1.871264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:36.867616
n:56|p:17|s:-0.869169,-4.810404,0.000000,0.281757,0.000000,0.000000,-0.959486,-0.762525,-1.420228,0.000000,0.000000,0.000000,-0.093206|d:1.163417|u:-0.805206,-1.541624,0.379551,1.933988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:31.110431
n:57|p:55|s:0.050697,-2.464841,0.000000,0.648800,-0.000000,-0.000000,0.760959,-0.196835,0.019929,0.000000,0.000000,0.000000,0.880212|d:0.604916|u:-0.036434,-0.274370,1.522939,-0.416048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:42.599183
n:58|p:21|s:-3.105356,0.966187,0.000000,0.883265,-0.000000,0.000000,-0.468874,-0.249449,-0.677679,0.000000,0.000000,0.000000,-1.628903|d:0.646278|u:-1.991548,0.267204,1.148108,-0.014279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:10.478736
n:59|p:50|s:1.896825,5.771909,0.000000,0.757832,-0.000000,0.000000,0.652450,0.156188,0.995676,0.000000,0.000000,0.000000,1.421376|d:0.814598|u:0.949079,1.451115,-0.516541,-0.173321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:28.255683
n:60|p:52|s:3.110971,3.380741,0.000000,0.995353,-0.000000,0.000000,0.096293,0.752987,0.571279,0.000000,0.000000,0.000000,2.194465|d:0.652261|u:1.328380,-1.156774,0.013574,1.583311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:25.554914
n:61|p:26|s:1.093503,4.478117,0.000000,0.997447,-0.000000,0.000000,0.071411,0.310085,-0.373574,0.000000,0.000000,0.000000,-1.359988|d:1.354135|u:1.136087,-1.647197,0.362070,-0.616149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.369182
n:62|p:24|s:0.842215,2.925525,0.000000,0.495445,-0.000000,-0.000000,0.868639,0.806880,0.236446,0.000000,0.000000,0.000000,1.644883|d:1.312223|u:0.287018,0.611324,-1.472001,1.670869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.720142
n:63|p:51|s:-2.163773,2.988016,0.000000,0.547802,-0.000000,-0.000000,0.836608,-1.167537,0.212682,0.000000,0.000000,0.000000,4.034241|d:1.796663|u:-0.324860,1.765197,1.985766,-0.653991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:18.023261
n:64|p:56|s:-0.826760,-4.550482,0.000000,0.911874,-0.000000,0.000000,0.410470,0.251043,0.533777,0.000000,0.000000,0.000000,2.892414|d:1.630069|u:1.590163,1.122379,-0.383457,-0.321362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:32.787335
n:65|p:27|s:-3.803686,-2.196394,0.000000,0.634071,-0.000000,-0.000000,0.773275,-0.000206,0.194293,0.000000,0.000000,0.000000,2.760990|d:0.737911|u:0.799135,0.017597,0.315302,-0.178093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.171678
n:66|p:46|s:-4.640335,4.138902,0.000000,0.556492,0.000000,-0.000000,0.830853,-1.003963,0.513593,0.000000,0.000000,0.000000,3.166911|d:0.610736|u:-0.180813,1.708975,1.404816,-0.862585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:17.264604
n:67|p:2|s:0.525490,0.429596,0.000000,0.416555,0.000000,0.000000,-0.909110,-0.156052,-0.154805,0.000000,0.000000,0.000000,-1.704311|d:1.295065|u:-1.739746,0.737238,-0.984219,0.815683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:3.760669
n:68|p:50|s:2.276210,5.480079,0.000000,0.719485,-0.000000,0.000000,-0.694508,0.329776,-0.017736,0.000000,0.000000,0.000000,3.187883|d:1.886027|u:-0.128707,1.341391,-0.905076,1.919008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:26.662139
n:69|p:30|s:-3.069420,-1.974544,0.000000,0.218678,0.000000,0.000000,-0.975797,-0.053722,0.242275,0.000000,0.000000,0.000000,2.495595|d:0.922101|u:0.997828,0.747952,0.657265,-0.420634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.853130
n:70|p:57|s:0.530995,-2.256789,0.000000,0.667047,-0.000000,-0.000000,0.745015,1.352174,0.482174,0.000000,0.000000,0.000000,-0.695158|d:0.652930|u:1.792824,-1.878295,-1.410371,0.642103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:47.806370
n:71|p:26|s:0.362234,5.078754,0.000000,0.702939,0.000000,0.000000,-0.711251,0.350476,0.577848,0.000000,0.000000,0.000000,3.441463|d:1.350904|u:1.593885,1.218498,-0.416040,0.270593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:21.886817
n:72|p:36|s:-0.437410,-2.934096,0.000000,0.584948,0.000000,0.000000,-0.811071,0.071612,0.106733,0.000000,0.000000,0.000000,2.356508|d:1.394721|u:-0.623378,1.594468,-0.956326,1.456064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:34.808830
n:73|p:38|s:-5.737652,-0.158026,0.000000,0.827514,-0.000000,-0.000000,0.561445,-0.829810,0.593347,0.000000,0.000000,0.000000,2.448751|d:1.780664|u:0.093085,1.287115,1.842671,-1.520994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.504079
n:74|p:4|s:-1.817277,-0.544550,0.000000,0.874122,-0.000000,0.000000,-0.485706,-0.718885,0.320013,0.000000,0.000000,0.000000,-2.394178|d:1.907371|u:-0.583118,1.266604,-0.873156,-1.389929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.715482
n:75|p:60|s:3.254374,3.248840,0.000000,0.660862,-0.000000,-0.000000,0.750507,0.256291,-0.799297,0.000000,0.000000,0.000000,2.843607|d:0.583080|u:0.906227,-1.760801,1.693455,1.252707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:27.435613
n:76|p:75|s:3.039527,2.296361,0.000000,0.941892,-0.000000,0.000000,0.335916,-0.807719,-0.919948,0.000000,0.000000,0.000000,-3.374996|d:0.887620|u:-1.341383,-1.856609,1.706354,-1.604135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:29.033221
n:77|p:72|s:-0.559726,-2.555789,0.000000,0.502990,0.000000,0.000000,-0.864292,-0.295449,0.928368,0.000000,0.000000,0.000000,-2.050573|d:0.640638|u:-1.321631,1.669475,-1.918610,-0.925766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:35.994835
n:78|p:64|s:-0.535984,-5.331631,0.000000,0.234073,-0.000000,-0.000000,0.972219,1.016970,-1.168745,0.000000,0.000000,0.000000,1.255037|d:1.003568|u:-1.058187,-1.452151,1.589696,1.587885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:35.262207
n:79|p:44|s:2.019975,2.524963,0.000000,0.792342,-0.000000,0.000000,0.610077,-0.025038,-0.157221,0.000000,0.000000,0.000000,6.669587|d:0.661276|u:0.623655,1.947670,1.965653,1.323055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:20.809022
n:80|p:70|s:1.098259,-3.086922,0.000000,0.924501,-0.000000,0.000000,-0.381178,0.490668,-0.325737,0.000000,0.000000,0.000000,-1.537790|d:1.850098|u:-0.716349,-1.238790,0.227622,0.688086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:50.267465
n:81|p:17|s:0.007231,-3.959991,0.000000,0.680777,0.000000,0.000000,-0.732490,0.435713,-0.231419,0.000000,0.000000,0.000000,0.902372|d:1.367009|u:0.952093,-0.742413,0.315096,0.141442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:30.227733
n:82|p:19|s:0.440251,1.213920,0.000000,0.921418,-0.000000,0.000000,-0.388572,0.163737,-0.586221,0.000000,0.000000,0.000000,0.499360|d:1.132760|u:-0.959879,0.308837,0.573566,0.653843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:11.163668
n:83|p:24|s:0.842251,2.095811,0.000000,0.999586,-0.000000,0.000000,0.028763,0.839911,-1.535444,0.000000,0.000000,0.000000,-0.654814|d:1.115333|u:1.998522,-1.485504,-1.785547,0.652365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.724121
n:84|p:63|s:-2.685131,3.654204,0.000000,0.983989,-0.000000,0.000000,-0.178231,0.142386,0.531644,0.000000,0.000000,0.000000,-5.259646|d:1.079591|u:0.041607,-0.838308,-1.926364,-1.591807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:20.172425
n:85|p:75|s:3.616177,2.819911,0.000000,0.511327,0.000000,0.000000,-0.859386,0.150175,-0.064881,0.000000,0.000000,0.000000,9.386387|d:1.926395|u:1.918663,1.148011,1.679475,1.606010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:29.147652
n:86|p:-2132088576|s:-0.434829,-0.385339,0.000000,0.729470,-0.000000,0.000000,-0.684013,-0.753124,-0.190236,0.000000,0.000000,0.000000,-2.038569|d:1.102360|u:-0.042303,-0.121297,0.592071,-1.955972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:0.633566
n:87|p:65|s:-4.364896,-2.710272,0.000000,0.712546,-0.000000,0.000000,-0.701625,-0.279039,-0.409608,0.000000,0.000000,0.000000,-2.994050|d:1.999251|u:-0.333645,-1.324241,1.063549,-1.473387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:22.733725
n:88|p:38|s:-3.871051,-0.345884,0.000000,-0.319739,0.000000,-0.000000,0.947506,0.880417,-1.084977,0.000000,0.000000,0.000000,-2.137014|d:0.535180|u:-0.300021,-1.611468,-1.662843,1.792844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.849573
n:89|p:60|s:2.900256,4.232110,0.000000,0.999278,-0.000000,0.000000,-0.037996,-0.350929,0.530250,0.000000,0.000000,0.000000,-1.205982|d:1.363813|u:-0.477822,-0.379846,1.147183,-1.252070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:28.361869
